filename,width,height,class,xmin,ymin,xmax,ymax
img_632_jpg.rf.ef3315eacd59254b0874a9b90c825a13.jpg,640,480,operating the radio,108,83,639,477
img_557_jpg.rf.ef8c0caadacaef3673e36a63d911a88a.jpg,640,480,texting,97,0,639,459
img_3967_jpg.rf.f26216aafb35e14fc57b1777ec84728e.jpg,640,480,hair and makeup,138,3,639,297
img_262_jpg.rf.effff6bb3ca3a113fccd001ee4bff116.jpg,640,480,safe driving,54,24,528,348
img_3370_jpg.rf.f268c0ff8ef7bedb89d6f01a3ebad72d.jpg,640,480,safe driving,128,10,639,311
img_502_jpg.rf.f0e6d08d9fb0844dac3bde67162fb450.jpg,640,480,talking on the phone,85,27,591,469
img_101470_jpg.rf.efc2532da7206aa607dadb4baf3292f9.jpg,640,480,hair and makeup,29,38,563,432
img_672_jpg.rf.f108ac0fd75385618a4fe1cdb6629d4f.jpg,640,480,texting,19,42,520,479
img_67176_jpg.rf.eee597e843ffc6e59ee2cc66e1efbbc9.jpg,640,480,safe driving,125,0,639,391
img_1879_jpg.rf.f09e52cc0295c88e5c490e05bc525dc3.jpg,640,480,texting,84,66,508,392
img_102111_jpg.rf.efc31493cb4886adf0a1d90f056785f2.jpg,640,480,drinking,48,0,639,479
img_275_jpg.rf.f177db335d09b3ff6721de0e4c2bf6b9.jpg,640,480,operating the radio,126,0,639,429
img_3744_jpg.rf.f0fe36d5c02a618273d2b2a075aecf16.jpg,640,480,texting,45,21,470,449
img_207_jpg.rf.f1969b835a6c04f4192bbacec5243e3b.jpg,640,480,texting,18,0,565,426
img_1215_jpg.rf.f2eab2528cec25c71b65e9d07624cdd9.jpg,640,480,safe driving,57,0,506,424
img_68539_jpg.rf.f3348e6494192fd63298ac5aa00657df.jpg,640,480,safe driving,142,12,639,354
img_207_jpg.rf.efd5731a1795f2a93655cefeeae344ac.jpg,640,480,texting,46,23,515,379
img_678_jpg.rf.f423043635e84ef405293c2e451ca581.jpg,640,480,drinking,67,47,488,410
img_26_jpg.rf.f418763c2706ffb058ec41de16dad5c9.jpg,640,480,hair and makeup,26,37,572,407
img_97080_jpg.rf.f351d68c005fd35ff92209ca2b7cd8ba.jpg,640,480,texting,167,0,639,394
img_4849_jpg.rf.f2a96d5ad525bb7cba457a96702f00fd.jpg,640,480,reaching behind,0,98,593,478
img_97634_jpg.rf.f22574285d21b6b791a8dcdde02e1fdb.jpg,640,480,texting,87,64,591,436
img_101505_jpg.rf.f1517497d544ccd4e6f76d142cceb357.jpg,640,480,reaching behind,99,0,639,457
img_102088_jpg.rf.eedb8d3e73f421d2d0228f9296ba1eb2.jpg,640,480,reaching behind,0,23,595,471
img_2568_jpg.rf.f2056a3197d70bb9b83d1302f4509c26.jpg,640,480,talking on the phone,45,60,489,439
img_3704_jpg.rf.f236a6778890111c8cf7306a52b9792f.jpg,640,480,drinking,98,49,502,412
img_1519_jpg.rf.f4424be469b051b3d8787cca2cf792ca.jpg,640,480,safe driving,75,0,524,419
img_947_jpg.rf.f4597740509a4d738a004b47cfcd5f26.jpg,640,480,reaching behind,3,147,487,479
img_392_jpg.rf.f44adab989530b38d805a373abb3bddb.jpg,640,480,texting,131,0,639,378
img_2212_jpg.rf.f54675e8c332853461ee2262412b8819.jpg,640,480,texting,114,25,603,477
img_1146_jpg.rf.f573d8273e5575a3ef56ba68e20f6067.jpg,640,480,hair and makeup,82,1,601,410
img_397_jpg.rf.f59aa0be5f0598f884f56b87893f1f74.jpg,640,480,drinking,95,59,491,468
img_1834_jpg.rf.f587198fb90010f268f8ca1f91a14e16.jpg,640,480,texting,100,77,544,479
img_96950_jpg.rf.f5d651f05b40702ad204316e22443b50.jpg,640,480,texting,119,41,639,460
img_3712_jpg.rf.f63e76bb60967348e661e3e5d94405f8.jpg,640,480,operating the radio,72,39,638,479
img_530_jpg.rf.f6194b0d53eae2fa27cdd34c4ca01fcb.jpg,640,480,talking on the phone,144,9,634,348
img_101868_jpg.rf.f69549dd5813bbb31adfdc9a85bb2171.jpg,640,480,reaching behind,0,12,594,479
img_6_jpg.rf.f6bef23217a02a1139652851009cdf83.jpg,640,480,texting,71,41,578,479
img_2322_jpg.rf.f741f22c06f4a03f5b09b34111ef8381.jpg,640,480,talking on the phone,182,7,639,338
img_4658_jpg.rf.f6c6309d70ae9f3f5d30980dbbe52bac.jpg,640,480,talking to passenger,143,77,633,336
img_2144_jpg.rf.f7299e35d8dcc31dd9dc015c141f1d14.jpg,640,480,reaching behind,93,44,639,473
img_879_jpg.rf.f6dcf91c76a332676c5212617c3f5967.jpg,640,480,drinking,139,33,575,430
img_1617_jpg.rf.f7b653b3cbc7467a0c7054e9c391cdea.jpg,640,480,safe driving,92,80,576,423
img_2583_jpg.rf.f791211681b6cbed038c028d649d3f1e.jpg,640,480,talking on the phone,149,3,639,392
img_775_jpg.rf.f7eb38151b7ad2137f92ac7dc7cbcce9.jpg,640,480,talking on the phone,98,14,512,348
img_101410_jpg.rf.f81c7bc2371b2b35f354ed95c5dc67a5.jpg,640,480,reaching behind,38,72,633,435
img_294_jpg.rf.f8468b528453b7ffe7ca2e9d1fb0d6c6.jpg,640,480,talking to passenger,119,0,638,326
img_16_jpg.rf.f87788f44fe179a8e8c27ead6ae74a5b.jpg,640,480,drinking,116,25,625,434
img_101608_jpg.rf.f85a1c87b4dde69c3e60ec3148f29edf.jpg,640,480,operating the radio,92,59,635,450
img_1341_jpg.rf.f8551de10acbb1b1f0e786e1b561dfda.jpg,640,480,talking on the phone,77,53,502,461
img_1355_jpg.rf.f8c194a02eef77cf2da191d3c7b97040.jpg,640,480,safe driving,81,29,582,397
img_1540_jpg.rf.f8c1a018df6edd60ee74cf26c30f2774.jpg,640,480,hair and makeup,26,61,492,389
img_101097_jpg.rf.f8dcbe0ce5a6dcf5065aedddc30566d2.jpg,640,480,talking on the phone,91,45,542,400
img_102047_jpg.rf.f9005564450ace967c3d2a6d21f8778b.jpg,640,480,hair and makeup,122,19,640,361
img_68607_jpg.rf.f93ee8123703fb8f68aab55d22e67787.jpg,640,480,safe driving,55,0,624,436
img_204_jpg.rf.f954c6297ec1493b72c27487e87e758b.jpg,640,480,texting,93,57,572,440
img_375_jpg.rf.fa484b3faac781d115b6e50c89f6e7b4.jpg,640,480,safe driving,99,71,561,453
img_204_jpg.rf.f9bc4225332a1b5871fddcdbaf3103b1.jpg,640,480,texting,96,70,564,431
img_1699_jpg.rf.f9cd0be74c8755662bfa01f226ef0855.jpg,640,480,hair and makeup,40,51,514,428
img_90343_jpg.rf.fa061d78df50ec9e157f495e7be26ff2.jpg,640,480,safe driving,100,69,600,407
img_4511_jpg.rf.fa9f6d2c0ac74ba42204afd51c667813.jpg,640,480,reaching behind,46,70,521,479
img_380_jpg.rf.fa8f11524b2ff13f8dcbcc0c935148c7.jpg,640,480,drinking,29,61,569,424
img_2153_jpg.rf.fad180156c8d0a70897a03d4eac8e1a4.jpg,640,480,hair and makeup,78,68,510,387
img_4158_jpg.rf.fad2e2ff3460dda2e628bd35364f1327.jpg,640,480,drinking,59,23,592,479
img_4238_jpg.rf.fadd3c692cdaeb93d0c148c2a158d5af.jpg,640,480,hair and makeup,97,59,572,398
img_3417_jpg.rf.fad9b7728e4a98c271109690db3745d8.jpg,640,480,talking on the phone,86,61,558,463
img_494_jpg.rf.faea9dbfc7c386b626f1935e4315291b.jpg,640,480,talking on the phone,115,49,627,437
img_3455_jpg.rf.fb359c4b873a8e9d38a222189cec56c0.jpg,640,480,operating the radio,106,27,639,432
img_101776_jpg.rf.fae37f6a8f944c2cbd527184c7c7eb93.jpg,640,480,drinking,67,0,540,370
img_275_jpg.rf.fb8a0ebb3be78ed687dc767087abc345.jpg,640,480,operating the radio,130,19,639,449
img_3100_jpg.rf.fc6ce68f8db8b616528b7a047cd8aab0.jpg,640,480,safe driving,72,65,553,444
img_2566_jpg.rf.fca13e5b07766fda1d4b69c9704266e9.jpg,640,480,texting,37,21,517,389
img_92674_jpg.rf.fcc3a8e771ae20e0fd0de33ac24acb45.jpg,640,480,texting,99,0,639,436
img_101513_jpg.rf.fcee837cd8ae5ddb496991fecbcfa0bc.jpg,640,480,talking to passenger,157,0,639,362
img_849_jpg.rf.fd25f2f3c9a036c3655f9f9937b6f6e7.jpg,640,480,talking on the phone,85,30,521,465
img_2999_jpg.rf.fd052ee876a5b429d2f2e5e905067dda.jpg,640,480,talking on the phone,110,78,543,459
img_2992_jpg.rf.fd2f63c25167980ff43ce419201b8923.jpg,640,480,safe driving,101,77,546,365
img_124_jpg.rf.fd4589db222033231bbd176f2e545640.jpg,640,480,drinking,60,21,532,449
img_4042_jpg.rf.fd548485f2ed64e254c65138334ea47a.jpg,640,480,talking on the phone,74,67,548,441
img_392_jpg.rf.fdb19bf00c4f83fed4ba70aae45c2d38.jpg,640,480,texting,151,4,639,367
img_2832_jpg.rf.fdb808f6772b9e2e6810509ebb52661c.jpg,640,480,hair and makeup,91,75,528,369
img_2761_jpg.rf.fd558a1f6ec09cc1816c1f36d11cf9d8.jpg,640,480,talking on the phone,103,29,627,456
img_661_jpg.rf.fdf3980788988bbf8635ee508991f4d2.jpg,640,480,operating the radio,89,65,639,437
img_4617_jpg.rf.fdd064908ff242282ede6d73c4530137.jpg,640,480,reaching behind,115,67,596,479
img_97508_jpg.rf.fdec310066eb857f166dd07181832601.jpg,640,480,texting,78,23,584,454
img_521_jpg.rf.fe6204e42205e21c16fc1d6791fd98c6.jpg,640,480,hair and makeup,175,0,639,337
img_792_jpg.rf.fed7cc7a76a7e7ed88b4df29bde846c9.jpg,640,480,reaching behind,0,42,588,460
img_101364_jpg.rf.fee3bb7e28223d5396c08adec0ee6ff4.jpg,640,480,talking to passenger,81,0,639,413
img_4440_jpg.rf.fee148b79e32d58190c16f4ed79fe8ae.jpg,640,480,talking on the phone,107,10,505,358
img_207_jpg.rf.feea6200b6fbc5dac19f237fa29b33fd.jpg,640,480,texting,23,7,536,412
img_101479_jpg.rf.fef6fccacfbe566b483ed7917e9f8072.jpg,640,480,reaching behind,0,30,619,479
img_573_jpg.rf.ff1730c00aaf93573812fbef1a61a102.jpg,640,480,operating the radio,148,29,639,441
img_2640_jpg.rf.ff51c09d4bd23589bd9ffbfbd90d71cc.jpg,640,480,talking on the phone,137,3,605,376
img_89621_jpg.rf.ff60184a3b253f1d7994a6e6e6b0e212.jpg,640,480,safe driving,133,0,639,366
img_1386_jpg.rf.ffd1621957c957550ef021947ec28034.jpg,640,480,talking to passenger,47,0,498,429
img_7590_jpg.rf.ffe0250cc63090424444c9e73606d5f0.jpg,640,480,hair and makeup,82,7,570,358
img_575_jpg.rf.ff9b9292232a39a28fd912830012d054.jpg,640,480,drinking,128,68,625,434
img_1378_jpg.rf.fffcf66259c931be1fb7bdd605b41754.jpg,640,480,operating the radio,197,59,639,414
img_100334_jpg.rf.ffe31bc69587e98fe9dfe3cfd5fdfbc8.jpg,640,480,operating the radio,93,26,639,411
img_472_jpg.rf.65e70828e69a738bb94fe493aa69ab84.jpg,640,480,drinking,171,11,639,389
img_872_jpg.rf.68486cb36bb81370d0a4cd3e706e2186.jpg,640,480,texting,99,67,523,479
img_836_jpg.rf.65a33847e28555db2f6a899ead511262.jpg,640,480,texting,41,65,491,479
img_2785_jpg.rf.66b5fbf8a72eef4e5aa13891aa3fea5f.jpg,640,480,safe driving,74,28,588,397
img_89586_jpg.rf.66245a619725b7432f4422a65b182151.jpg,640,480,safe driving,62,28,571,449
img_1789_jpg.rf.65ecd49676504f5e0828e5e329b99ad1.jpg,640,480,talking on the phone,51,36,527,288
img_623_jpg.rf.661a2014218aea7fee835a1584041f54.jpg,640,480,texting,70,62,524,458
img_63_jpg.rf.67f4aa07279b10f7d179c1112213e614.jpg,640,480,operating the radio,232,0,639,430
img_484_jpg.rf.65bf73cf1975958665956900444ca53c.jpg,640,480,talking on the phone,24,24,599,479
img_90173_jpg.rf.6857392dd3cd3127f7e3741587f81686.jpg,640,480,safe driving,69,18,608,463
img_1267_jpg.rf.68c76424e4a575981a56b24c2e295c7b.jpg,640,480,safe driving,128,12,639,317
img_859_jpg.rf.68b93b5657a880eb440737849382227a.jpg,640,480,texting,69,0,462,451
img_4199_jpg.rf.66e5eadb816245c46fdfb348362f8fd1.jpg,640,480,reaching behind,28,74,538,479
img_462_jpg.rf.669c587682d4bdd551632d8896cecbf3.jpg,640,480,texting,94,71,557,479
img_357_jpg.rf.693ec2b3ccdb85f3a9d3e589824acdd1.jpg,640,480,texting,106,67,467,464
img_4363_jpg.rf.69b5bbd426b3a40dd1d1c0e61de3aa10.jpg,640,480,talking on the phone,50,25,522,379
img_1493_jpg.rf.69fd2de4235b38831d025c1825103630.jpg,640,480,hair and makeup,120,73,514,402
img_3325_jpg.rf.6989944008e4b17d386d00128229e8a7.jpg,640,480,texting,155,69,605,385
img_93334_jpg.rf.688a0ef03e5fc7d4c88fa72ae6cdca0f.jpg,640,480,texting,27,63,554,477
img_101221_jpg.rf.6923a7f37ca83c92d8f36e8584f736ae.jpg,640,480,talking to passenger,46,4,568,448
img_3180_jpg.rf.6ae39b1d6e2941694ae1f7bdd58046c2.jpg,640,480,operating the radio,139,3,639,375
img_1724_jpg.rf.66d3bdd5db29edbb4cf88a61483d5c0f.jpg,640,480,talking on the phone,141,6,618,348
img_102055_jpg.rf.65f512e6c19209a725bffa52fcf66b21.jpg,640,480,operating the radio,127,24,639,469
img_89692_jpg.rf.68cfb7ac000a31bc84c272291691b03f.jpg,640,480,safe driving,99,22,639,384
img_4186_jpg.rf.673b09fdded6e0590c60488e12684979.jpg,640,480,reaching behind,109,78,614,479
img_258_jpg.rf.674f7923a607b50ad79dfdedd6cf6ef0.jpg,640,480,talking on the phone,100,71,482,404
img_2434_jpg.rf.65d2395b2f9a3c689b1030eee8ca7c3f.jpg,640,480,reaching behind,25,69,596,479
img_100995_jpg.rf.6582248c44494dec316a797af4190a48.jpg,640,480,talking on the phone,73,24,568,431
img_4866_jpg.rf.67d232178a51c1390b1c4e8ada6d5efa.jpg,640,480,hair and makeup,86,76,562,446
img_101944_jpg.rf.6b3395f65c24d9d3ca4bbfb13ba6b761.jpg,640,480,drinking,63,23,593,479
img_16_jpg.rf.6b4abbd4498b9f4bab712dff8e3321c6.jpg,640,480,drinking,81,0,639,479
img_599_jpg.rf.6b75954c6dd579cb8f76a85e50a9d177.jpg,640,480,talking to passenger,126,10,578,420
img_102088_jpg.rf.6ae653762154e698a05cf949bcfaefaa.jpg,640,480,reaching behind,0,27,593,466
img_102076_jpg.rf.6c73540b42de6484c96eccaa75a6e389.jpg,640,480,reaching behind,0,27,603,467
img_101479_jpg.rf.6be3e062c2431b17fc5e2ed8874424fb.jpg,640,480,reaching behind,0,18,626,479
img_993_jpg.rf.6c4aaa81554d53c9b87fdbf27445de6c.jpg,640,480,talking to passenger,127,14,639,306
img_3407_jpg.rf.6c76ea44592c6cadc55b004e45e9f19b.jpg,640,480,reaching behind,107,6,636,479
img_99_jpg.rf.6bb44367fa8a991b36b32a8a3ee01214.jpg,640,480,talking on the phone,91,56,595,412
img_1399_jpg.rf.6d358e29d78ba278a0919962f4f11383.jpg,640,480,drinking,55,0,556,404
img_711_jpg.rf.6cf704ca72e745c09060b414c13eecb1.jpg,640,480,hair and makeup,126,0,634,341
img_5164_jpg.rf.6cf35afd51c64216b69a56696ac2c9ef.jpg,640,480,reaching behind,21,83,599,479
img_296_jpg.rf.6d3e19ad84f02ffae737a98e2a3a5d62.jpg,640,480,texting,90,23,620,425
img_319_jpg.rf.6d425c32496cb7d6d97ceac20d9633c7.jpg,640,480,talking on the phone,139,0,639,400
img_90343_jpg.rf.6dd6e40e6b7a68f83e7a1abe4e76f475.jpg,640,480,safe driving,74,23,625,443
img_100327_jpg.rf.6d87ec030280ae89c47045478bf6bb18.jpg,640,480,talking to passenger,173,5,639,315
img_0_jpg.rf.6e3eca467b0f304c45dc8b9d14a6765d.jpg,640,480,drinking,127,36,638,439
img_3563_jpg.rf.6e3cf0789088da1a6a50baff5224ad00.jpg,640,480,talking on the phone,129,70,585,425
img_101607_jpg.rf.6de444f039d691926463b1d162309907.jpg,640,480,operating the radio,97,48,639,479
img_3010_jpg.rf.6e13d423a6d37a55441c80750d7d88ba.jpg,640,480,drinking,146,74,543,426
img_4125_jpg.rf.6e53b13b27f505e9217235b3b4bb488a.jpg,640,480,texting,39,25,507,383
img_344_jpg.rf.6e4b7661f0354d7fd8ad8c8966778182.jpg,640,480,safe driving,109,58,555,441
img_1565_jpg.rf.6e92182c0febe62022ba748459d6f3fc.jpg,640,480,texting,111,4,639,325
img_1487_jpg.rf.6eb3d6d3f888cc50d4f8bd684e03d98c.jpg,640,480,safe driving,93,77,550,386
img_822_jpg.rf.6ee802cdda4f1249156153cb1d3cf029.jpg,640,480,texting,127,66,618,479
img_3873_jpg.rf.6f1a481439daa8d14fb230d8a932261f.jpg,640,480,safe driving,56,47,590,441
img_1645_jpg.rf.6f337344823e52132d14d7fb98db108e.jpg,640,480,texting,154,63,618,466
img_274_jpg.rf.6eb8e1e4d0af4302e9f498ed6fd8447b.jpg,640,480,operating the radio,66,13,639,479
img_2093_jpg.rf.6f44f379908c4e5f58860ec8b0c67615.jpg,640,480,safe driving,103,34,616,441
img_791_jpg.rf.6f934bb342802722086181d3f978a5bf.jpg,640,480,talking on the phone,103,28,606,387
img_2145_jpg.rf.6f72096e06c7c796451c5d84620a2d89.jpg,640,480,drinking,69,36,516,479
img_101718_jpg.rf.6f95ccb5b47e87725b9ad6c92215fa0c.jpg,640,480,drinking,67,13,613,479
img_65344_jpg.rf.6f5e13ce26703fff6f8d1ceee30c11eb.jpg,640,480,safe driving,104,55,574,431
img_2356_jpg.rf.6fdd9e0fc012767e62a1102b1e4b479a.jpg,640,480,operating the radio,141,50,639,389
img_346_jpg.rf.7006c9db2e6801795e9633454ba55218.jpg,640,480,talking on the phone,81,45,566,444
img_7973_jpg.rf.6fc90218c36537c3c9645e890dcc5864.jpg,640,480,talking to passenger,164,10,632,406
img_1408_jpg.rf.70272604c2138cbe3fc32ee843d24e1c.jpg,640,480,talking on the phone,61,50,528,462
img_6_jpg.rf.706fca9c384a0617e160494542b3a25d.jpg,640,480,texting,85,57,484,479
img_14_jpg.rf.70911c700802fffe8cdda58990a4a255.jpg,640,480,talking on the phone,60,51,558,432
img_100589_jpg.rf.7064fb755d873b81f54278e59fc341fa.jpg,640,480,talking to passenger,47,0,542,442
img_4235_jpg.rf.70df81b3cefb270c9611fdcaf7b248ca.jpg,640,480,talking to passenger,53,76,573,429
img_2609_jpg.rf.710b9caaa08a3fc4120f0a0c97344b2b.jpg,640,480,texting,168,39,639,360
img_67090_jpg.rf.70f31c70157eb481534af91408c47403.jpg,640,480,safe driving,37,28,598,459
img_67110_jpg.rf.717257d30c058e6cba3f8dcabafd8857.jpg,640,480,safe driving,86,9,639,412
img_102073_jpg.rf.71c7a4207abc89cb6c4aa20a0bb1f469.jpg,640,480,operating the radio,81,32,639,479
img_68662_jpg.rf.7133c6d04a50cffbc6536acf448ac79d.jpg,640,480,safe driving,21,8,538,409
img_101513_jpg.rf.71c86ca5a70944dd0db68c2022756bec.jpg,640,480,talking to passenger,156,0,639,373
img_94_jpg.rf.714d2c94aae7caf57c76de8203383278.jpg,640,480,talking on the phone,91,0,639,472
img_812_jpg.rf.72090d18d9e27a83a0efdb4224517c95.jpg,640,480,hair and makeup,39,70,486,438
img_1304_jpg.rf.722ed015c6364788401223535f7ac566.jpg,640,480,operating the radio,148,35,639,449
img_247_jpg.rf.72191395e16753b3698b854c695a6702.jpg,640,480,hair and makeup,90,0,639,407
img_421_jpg.rf.71f38139b33609bdfd9d25aecb611aea.jpg,640,480,reaching behind,0,0,602,479
img_4205_jpg.rf.7285fe901324f446ebd0767202174d18.jpg,640,480,hair and makeup,73,18,572,441
img_120_jpg.rf.726da2b413c0962305497e214d4c8d06.jpg,640,480,operating the radio,32,0,639,435
img_2928_jpg.rf.732225ffcf5e9c8226606676f1ca5dc3.jpg,640,480,texting,105,58,476,479
img_904_jpg.rf.7317125c7ed1a7ea077b6a9cd1e4273e.jpg,640,480,reaching behind,54,8,639,455
img_102138_jpg.rf.7344c196b71d063cf4d853c2f601a0d4.jpg,640,480,drinking,37,0,555,409
img_671_jpg.rf.733e205056a77dba4ed4d9532439a653.jpg,640,480,hair and makeup,204,7,635,341
img_3686_jpg.rf.734e1078f8b733510b3345d8be5295af.jpg,640,480,operating the radio,182,77,639,440
img_55_jpg.rf.73635255f8f4d2d1e16d0cd4495f380d.jpg,640,480,talking to passenger,121,39,639,450
img_3741_jpg.rf.73d0b9419d6c77ba01f8ec26e91c1387.jpg,640,480,talking on the phone,145,9,639,391
img_594_jpg.rf.73e2955fb49bb6a334afafc0161837b0.jpg,640,480,talking on the phone,101,27,634,342
img_101503_jpg.rf.73bc513f1a6b3baf2a342ec35541b9ec.jpg,640,480,talking on the phone,8,42,528,444
img_100579_jpg.rf.742823c743590d0aac668d2e7965f0b7.jpg,640,480,operating the radio,47,55,639,479
img_2308_jpg.rf.741c26b3fb93881645b2e30699a4bf0f.jpg,640,480,talking on the phone,143,66,635,442
img_90396_jpg.rf.7402869b4fbeb1859f0dd814a998558a.jpg,640,480,safe driving,119,10,639,427
img_3395_jpg.rf.73fce3ed7376dd2e3696685ff98af766.jpg,640,480,hair and makeup,121,46,499,428
img_72_jpg.rf.744a2ab5ee681924a0b29e4136bb9cb9.jpg,640,480,drinking,76,6,596,479
img_101366_jpg.rf.74a5bf56077e97b23ed51c9c3fef2165.jpg,640,480,talking on the phone,58,35,592,445
img_195_jpg.rf.7486b4cbdd58ab8915eaf71febd48391.jpg,640,480,drinking,43,0,560,395
img_50_jpg.rf.74c3ff0b3b4be61f199f75231d760ab5.jpg,640,480,talking to passenger,73,8,448,413
img_244_jpg.rf.74bae10f04a5c641cf4c7af37ef4ae20.jpg,640,480,texting,80,30,562,445
img_2870_jpg.rf.74def05672f6850cbab2548ba20ace52.jpg,640,480,drinking,142,6,590,427
img_101068_jpg.rf.74f8bc978afc752de0c47e05f7e9600d.jpg,640,480,talking on the phone,54,66,530,461
img_3342_jpg.rf.75184d9d52cd2e774318884783d2d408.jpg,640,480,texting,122,60,622,432
img_213_jpg.rf.7519bac5e1a634ebad2ba047784b7e5d.jpg,640,480,drinking,16,36,562,440
img_7097_jpg.rf.757f2e80efae1f092bdfceebad0e829c.jpg,640,480,texting,30,53,560,438
img_100299_jpg.rf.75abccee8ae3131afd2c09d43ab0884b.jpg,640,480,talking to passenger,20,0,555,455
img_1302_jpg.rf.754412753801973354fbb15e17fde49f.jpg,640,480,texting,132,23,583,457
img_65344_jpg.rf.75d95b0ffb772c9096e1264882437d69.jpg,640,480,safe driving,87,37,589,456
img_100428_jpg.rf.762443fccf4c931d6ed8fb7247e32423.jpg,640,480,talking to passenger,0,5,578,470
img_423_jpg.rf.766d0ffd8b8bd9ca1562555e8c42fd28.jpg,640,480,texting,97,43,530,461
img_2113_jpg.rf.77003594564ecc8982e40a8bf055804e.jpg,640,480,safe driving,169,0,639,388
img_3007_jpg.rf.76178b8fbbd2808a965b22caa436c7a2.jpg,640,480,reaching behind,0,130,493,477
img_101029_jpg.rf.776cdd1919f9e5e8792e6abe5f07f811.jpg,640,480,talking on the phone,62,0,560,383
img_3564_jpg.rf.77eef0a2f36818c05385bae628d53584.jpg,640,480,drinking,87,38,639,478
img_4402_jpg.rf.7776c0df80786dd241040f86a5f4cd15.jpg,640,480,talking on the phone,105,72,491,374
img_2009_jpg.rf.776e3d8be5766fc44e07f35090b12b1d.jpg,640,480,hair and makeup,66,42,518,421
img_101607_jpg.rf.782d23816a2c4549abed90c637aef82e.jpg,640,480,operating the radio,88,13,639,479
img_1119_jpg.rf.7806e70c668c5c7bde3d7d8c69a40e39.jpg,640,480,texting,18,47,529,476
img_5356_jpg.rf.7835462621857a7390bbec9450fae600.jpg,640,480,reaching behind,5,76,513,389
img_3489_jpg.rf.7883f806572c4e6bbe58a8da51ef64cd.jpg,640,480,reaching behind,0,115,557,478
img_1876_jpg.rf.78a7de5160a80cde8a930918eca473e2.jpg,640,480,operating the radio,75,72,583,479
img_3427_jpg.rf.788bfe7cc01a1683706c4db015930982.jpg,640,480,operating the radio,127,27,639,461
img_973_jpg.rf.78b875a0c6d455c98660ecb818e9cafa.jpg,640,480,safe driving,163,1,636,346
img_89892_jpg.rf.7987d54f26da137d3c8d87ec385b44a4.jpg,640,480,safe driving,124,4,639,378
img_90443_jpg.rf.7871aeaba571a6adde6413ac6c212d00.jpg,640,480,safe driving,130,5,639,348
img_2426_jpg.rf.7996a8518da374b0301e6aeb1f5967d2.jpg,640,480,reaching behind,56,66,570,479
img_3044_jpg.rf.79b84d1a990a0ce12da4ef19186ced69.jpg,640,480,texting,142,1,635,390
img_101984_jpg.rf.79bb6c3c57b2ca22b0542f2240762618.jpg,640,480,hair and makeup,32,38,584,414
img_54_jpg.rf.7ab59159985fc7a95e096dffddcee8f5.jpg,640,480,talking to passenger,31,0,567,446
img_2745_jpg.rf.79df498bf89fbda21b2c0fb6b1e6362f.jpg,640,480,drinking,146,81,554,405
img_3539_jpg.rf.7ad7f4fa5688d1204371df0151f8b2f2.jpg,640,480,operating the radio,30,31,639,369
img_3099_jpg.rf.7a714f3d935b3ab699a995988fd8051a.jpg,640,480,texting,88,50,502,479
img_2861_jpg.rf.7b4669b8406bc57ac4a5d85f8947357b.jpg,640,480,hair and makeup,43,64,549,447
img_650_jpg.rf.7b91586b2810e5f3856a0add3fa6bd92.jpg,640,480,operating the radio,104,60,639,391
img_2362_jpg.rf.7aff41770515a224e289583ebb99e03c.jpg,640,480,hair and makeup,89,59,497,479
img_100379_jpg.rf.7bd1fbcc69c658788a477e8a28cd13cc.jpg,640,480,talking to passenger,60,12,573,440
img_101682_jpg.rf.7bafde48f967d9a804d704c9e673ba33.jpg,640,480,drinking,4,0,571,479
img_125_jpg.rf.7c19df86cd69a509c93dbc2e4186b308.jpg,640,480,talking to passenger,133,4,606,432
img_297_jpg.rf.7c1ea7d2a943f0c7dcb64395dc3239fb.jpg,640,480,drinking,102,35,580,379
img_101759_jpg.rf.7b9dad25837655cf791939229d638522.jpg,640,480,reaching behind,96,14,639,455
img_101526_jpg.rf.7c7347a739552e55447e30e953f6217e.jpg,640,480,operating the radio,161,0,639,464
img_423_jpg.rf.7d24faa1a10b76ce77bb3268329304d8.jpg,640,480,texting,77,27,570,461
img_89684_jpg.rf.7c45a5f27c05946e774c050361d4d459.jpg,640,480,safe driving,66,12,598,421
img_258_jpg.rf.7c8b00de23243aab5fe82866d7b2992b.jpg,640,480,talking on the phone,82,43,540,429
img_2005_jpg.rf.7e62c39d42379b3f6630e275a520841b.jpg,640,480,texting,60,62,556,444
img_90159_jpg.rf.7dd558ff48f3faf34c4be743a39a457e.jpg,640,480,safe driving,88,11,529,366
img_381_jpg.rf.7e687f425c022ed4bd46d04caaeaa41e.jpg,640,480,talking on the phone,155,7,639,390
img_1363_jpg.rf.7e9263ed8a3b36731b9d5516e52982a1.jpg,640,480,safe driving,62,60,563,364
img_4343_jpg.rf.7ea2338968b3f9649b99423622ec7a39.jpg,640,480,texting,119,61,547,479
img_133_jpg.rf.7ea0c8cf1b5543766be9d0607a8b326f.jpg,640,480,reaching behind,0,0,563,461
img_3084_jpg.rf.7eba62ebe0dec60738024427df4c4b51.jpg,640,480,talking to passenger,115,27,604,437
img_2191_jpg.rf.7ec4cda21c3524b4a5ecb94509c99456.jpg,640,480,safe driving,94,58,564,417
img_2653_jpg.rf.7efae1df89c9d3b2ee480d69208117c7.jpg,640,480,safe driving,89,71,594,410
img_3477_jpg.rf.7edba93f298d799ed131d800909c5af6.jpg,640,480,texting,63,0,458,448
